,id,longitude,latitude,time,water,trees,grass,flooded_vegetation,crops,shrub_and_scrub,built,bare,snow_and_ice,label,Company,mine_id,orig_perm_id,start_date,end_date
629,20230730T160831_20230730T161947_T17SMC,-81.021750420592,38.35896094718769,1690734171269,0.026373530039563775,0.7419912852346897,0.03905231156386435,0.02801904920488596,0.038895668694749475,0.03734655329026282,0.029682805994525552,0.025679358281195164,0.031486535677686334,1,"SOUTHEASTERN LAND, LLC",0000000000000000002f,S201199,2023-07-01,2023-07-31
635,20230730T160831_20230730T161947_T17SMC,-81.01995379002376,38.35896094718769,1690734171269,0.026210234500467777,0.7338383889291435,0.040433296002447605,0.024195210076868534,0.035282247699797153,0.04745185747742653,0.026826457120478153,0.02805481874383986,0.03649046667851508,1,"SOUTHEASTERN LAND, LLC",0000000000000000002f,S201199,2023-07-01,2023-07-31
659,20230730T160831_20230730T161947_T17SMC,-81.01995379002376,38.360757577755926,1690734171269,0.028811249881982803,0.7469679417554289,0.034836545586586,0.028244265355169773,0.03196487412787974,0.03634487185627222,0.027449839748442173,0.03220539563335478,0.0330987221095711,1,"SOUTHEASTERN LAND, LLC",0000000000000000002f,S201199,2023-07-01,2023-07-31
7,20230725T160829_20230725T162050_T17SND,-79.87729674862373,39.668704631433954,1690302153863,0.031486535677686334,0.6964464820921421,0.04876376688480377,0.027465010294690728,0.04615128063596785,0.0392939152661711,0.037819851422682405,0.030818633968010545,0.03419587411917746,1,PRESTON COUNTY COAL AND COKE CORPORATION,0000000000000000004c,Z001881,2023-07-01,2023-07-31
8,20230725T160829_20230725T162050_T17TNE,-79.87729674862373,39.668704631433954,1690302139358,0.031855844194069505,0.7190385796129704,0.041334185749292374,0.026791479671373963,0.04038421902805567,0.035540672251954675,0.03660715208388865,0.03183950576931238,0.03358910814858973,1,PRESTON COUNTY COAL AND COKE CORPORATION,0000000000000000004c,Z001881,2023-07-01,2023-07-31
12,20230705T160829_20230705T162114_T17TNE,-79.8755001180555,39.668704631433954,1688574138794,0.02491249144077301,0.7605066299438477,0.030216217041015625,0.02078355848789215,0.03248530998826027,0.037825786508619785,0.032567868242040277,0.029614494182169437,0.030947346473112702,1,PRESTON COUNTY COAL AND COKE CORPORATION,0000000000000000004c,Z001881,2023-07-01,2023-07-31
17,20230725T160829_20230725T162050_T17SND,-79.8755001180555,39.668704631433954,1690302153863,0.029352489858865738,0.6723369399551302,0.04794506821781397,0.027561187744140625,0.04854163178242743,0.05620493763126433,0.03541421354748309,0.03232599445618689,0.03132428997196257,1,PRESTON COUNTY COAL AND COKE CORPORATION,0000000000000000004c,Z001881,2023-07-01,2023-07-31
18,20230725T160829_20230725T162050_T17TNE,-79.8755001180555,39.668704631433954,1690302139358,0.029719621874392033,0.7217064558062702,0.03827224508859217,0.026220116764307022,0.03893781080842018,0.0439171576872468,0.03203038149513304,0.032921293983235955,0.03160035703331232,1,PRESTON COUNTY COAL AND COKE CORPORATION,0000000000000000004c,Z001881,2023-07-01,2023-07-31
22,20230705T160829_20230705T162114_T17TNE,-79.87370348748726,39.668704631433954,1688574138794,0.02314821840263903,0.75201416015625,0.03289914899505675,0.02213346306234598,0.03792675421573222,0.03954233229160309,0.030036122538149357,0.029425733722746372,0.03258990147151053,1,PRESTON COUNTY COAL AND COKE CORPORATION,0000000000000000004c,Z001881,2023-07-01,2023-07-31
27,20230725T160829_20230725T162050_T17SND,-79.87370348748726,39.668704631433954,1690302153863,0.033349037170410156,0.7390237695071846,0.034100004471838474,0.032446818659082055,0.034359727054834366,0.03507618699222803,0.028105957666411996,0.03139454498887062,0.030781143344938755,1,PRESTON COUNTY COAL AND COKE CORPORATION,0000000000000000004c,Z001881,2023-07-01,2023-07-31
